Season,MatchID,Date,Team,Opponent,is_home,goals_for,goals_against,result,Pts,xPts
2019-2020,156,2019-12-08,Aston Villa,Leicester,True,1,4,A,0,0.9107694287184765
2019-2020,157,2019-12-08,Southampton,Newcastle,False,1,2,H,0,1.273950264981655
2019-2020,157,2019-12-08,Newcastle,Southampton,True,2,1,H,3,1.4304932735426008
2019-2020,158,2019-12-08,Sheffield United,Norwich,False,2,1,A,3,1.4741685757168814
2019-2020,158,2019-12-08,Norwich,Sheffield United,True,1,2,A,0,1.2543644837664905
2019-2020,159,2019-12-08,Wolves,Brighton,False,2,2,D,1,1.2994082743781175
2019-2020,159,2019-12-08,Brighton,Wolves,True,2,2,D,1,1.3941577282952433
2019-2020,160,2019-12-09,Arsenal,West Ham,False,3,1,A,3,1.6618705035971224
2019-2020,160,2019-12-09,West Ham,Arsenal,True,1,3,A,0,1.100719424460432
2019-2020,161,2019-12-14,Watford,Liverpool,False,0,2,H,0,0.2938686505900462
2019-2020,161,2019-12-14,Liverpool,Watford,True,2,0,H,3,2.579656233966137
2019-2020,162,2019-12-14,Newcastle,Burnley,False,0,1,H,0,0.9878701391366393
2019-2020,162,2019-12-14,Burnley,Newcastle,True,1,0,H,3,1.7338565822333216
2019-2020,163,2019-12-14,Bournemouth,Chelsea,False,1,0,A,3,0.3968253968253968
2019-2020,163,2019-12-14,Chelsea,Bournemouth,True,0,1,A,0,2.444444444444444
2019-2020,164,2019-12-14,Norwich,Leicester,False,1,1,D,1,0.3661464585834333
2019-2020,164,2019-12-14,Leicester,Norwich,True,1,1,D,1,2.487394957983193
2019-2020,165,2019-12-14,Aston Villa,Sheffield United,False,0,2,H,0,0.9384388081753262
2019-2020,165,2019-12-14,Sheffield United,Aston Villa,True,2,0,H,3,1.8064516129032255
2019-2020,166,2019-12-14,West Ham,Southampton,False,1,0,A,3,1.0
2019-2020,166,2019-12-14,Southampton,West Ham,True,0,1,A,0,1.75
2019-2020,167,2019-12-15,Everton,Man United,False,1,1,D,1,0.8939828080229226
2019-2020,167,2019-12-15,Man United,Everton,True,1,1,D,1,1.8481375358166194
2019-2020,168,2019-12-15,Tottenham,Wolves,False,2,1,A,3,1.555502162421912
2019-2020,168,2019-12-15,Wolves,Tottenham,True,1,2,A,0,1.1633829889476213
2019-2020,169,2019-12-15,Man City,Arsenal,False,3,0,A,3,2.1622641509433964
2019-2020,169,2019-12-15,Arsenal,Man City,True,0,3,A,0,0.6566037735849057
2019-2020,170,2019-12-16,Brighton,Crystal Palace,False,1,1,D,1,1.290673190687228
2019-2020,170,2019-12-16,Crystal Palace,Brighton,True,1,1,D,1,1.4158060440772455
2019-2020,171,2019-12-21,Arsenal,Everton,False,0,0,D,1,1.2504667200060957
2019-2020,171,2019-12-21,Everton,Arsenal,True,0,0,D,1,1.4980378709947804
2019-2020,172,2019-12-21,Southampton,Aston Villa,False,3,1,A,3,1.2830188679245282
2019-2020,172,2019-12-21,Aston Villa,Southampton,True,1,3,A,0,1.4528301886792452
2019-2020,173,2019-12-21,Burnley,Bournemouth,False,1,0,A,3,1.258606885508407
2019-2020,173,2019-12-21,Bournemouth,Burnley,True,0,1,A,0,1.4627702161729386
2019-2020,174,2019-12-21,Sheffield United,Brighton,False,1,0,A,3,1.111534795042898
2019-2020,174,2019-12-21,Brighton,Sheffield United,True,0,1,A,0,1.5948522402287892
2019-2020,175,2019-12-21,Crystal Palace,Newcastle,False,0,1,H,0,1.1838444546160125
2019-2020,175,2019-12-21,Newcastle,Crystal Palace,True,1,0,H,3,1.5095822802443832
2019-2020,176,2019-12-21,Wolves,Norwich,False,2,1,A,3,1.744186046511628
2019-2020,176,2019-12-21,Norwich,Wolves,True,1,2,A,0,1.0066445182724253
2019-2020,177,2019-12-21,Leicester,Man City,False,1,3,H,0,0.5575244644274002
2019-2020,177,2019-12-21,Man City,Leicester,True,3,1,H,3,2.262628934144406
2019-2020,178,2019-12-22,Man United,Watford,False,0,2,H,0,1.8665255897797632
2019-2020,178,2019-12-22,Watford,Man United,True,2,0,H,3,0.8959166078846303
2019-2020,179,2019-12-22,Chelsea,Tottenham,False,2,0,A,3,1.2901720618256056
2019-2020,179,2019-12-22,Tottenham,Chelsea,True,0,2,A,0,1.4564012831729367
2019-2020,180,2019-12-26,Brighton,Tottenham,False,1,2,H,0,0.6953397040557713
2019-2020,180,2019-12-26,Tottenham,Brighton,True,2,1,H,3,2.084963706985059
2019-2020,181,2019-12-26,Norwich,Aston Villa,False,0,1,H,0,1.1241721854304638
2019-2020,181,2019-12-26,Aston Villa,Norwich,True,1,0,H,3,1.620860927152318
2019-2020,182,2019-12-26,Arsenal,Bournemouth,False,1,1,D,1,1.7013888888888886
2019-2020,182,2019-12-26,Bournemouth,Arsenal,True,1,1,D,1,1.0555555555555554
2019-2020,183,2019-12-26,Southampton,Chelsea,False,2,0,A,3,0.4972244250594766
2019-2020,183,2019-12-26,Chelsea,Southampton,True,0,2,A,0,2.3219666931007135
2019-2020,184,2019-12-26,West Ham,Crystal Palace,False,1,2,H,0,1.2000784621420166
2019-2020,184,2019-12-26,Crystal Palace,West Ham,True,2,1,H,3,1.520204001569243
2019-2020,185,2019-12-26,Burnley,Everton,False,0,1,H,0,0.8215613382899627
2019-2020,185,2019-12-26,Everton,Burnley,True,1,0,H,3,1.9256505576208178
2019-2020,186,2019-12-26,Watford,Sheffield United,False,1,1,D,1,0.9198668434114399
2019-2020,186,2019-12-26,Sheffield United,Watford,True,1,1,D,1,1.8168797902983065
2019-2020,187,2019-12-26,Newcastle,Man United,False,1,4,H,0,0.4972244250594766
2019-2020,187,2019-12-26,Man United,Newcastle,True,4,1,H,3,2.3219666931007135
2019-2020,188,2019-12-26,Liverpool,Leicester,False,4,0,A,3,1.6499133448873484
2019-2020,188,2019-12-26,Leicester,Liverpool,True,0,4,A,0,1.095776703457083
2019-2020,189,2019-12-27,Man City,Wolves,False,2,3,H,0,2.2849162011173187
2019-2020,189,2019-12-27,Wolves,Man City,True,3,2,H,3,0.5251396648044694
2019-2020,190,2019-12-28,Bournemouth,Brighton,False,0,2,H,0,0.8965467648891801
2019-2020,190,2019-12-28,Brighton,Bournemouth,True,2,0,H,3,1.861279342910561
2019-2020,191,2019-12-28,Everton,Newcastle,False,2,1,A,3,1.658518239939827
2019-2020,191,2019-12-28,Newcastle,Everton,True,1,2,A,0,1.0639338097028959
2019-2020,192,2019-12-28,Crystal Palace,Southampton,False,1,1,D,1,1.0128068303094984
2019-2020,192,2019-12-28,Southampton,Crystal Palace,True,1,1,D,1,1.72358591248666
2019-2020,193,2019-12-28,Aston Villa,Watford,False,0,3,H,0,1.0405549626467447
2019-2020,193,2019-12-28,Watford,Aston Villa,True,3,0,H,3,1.709711846318036
2019-2020,194,2019-12-28,Tottenham,Norwich,False,2,2,D,1,1.954779622209502
2019-2020,194,2019-12-28,Norwich,Tottenham,True,2,2,D,1,0.8076702919290211
2019-2020,195,2019-12-28,Leicester,West Ham,False,2,1,A,3,1.8005789000898291
2019-2020,195,2019-12-28,West Ham,Leicester,True,1,2,A,0,0.9558838207405929
2019-2020,196,2019-12-28,Man United,Burnley,False,2,0,A,3,1.8357292529603821
2019-2020,196,2019-12-28,Burnley,Man United,True,0,2,A,0,0.9110667121485307
2019-2020,197,2019-12-29,Chelsea,Arsenal,False,2,1,A,3,1.496373395925121
2019-2020,197,2019-12-29,Arsenal,Chelsea,True,1,2,A,0,1.2496296438809473
2019-2020,198,2019-12-29,Wolves,Liverpool,False,0,1,H,0,0.40095956134338584
2019-2020,198,2019-12-29,Liverpool,Wolves,True,1,0,H,3,2.434544208361892
2019-2020,199,2019-12-29,Sheffield United,Man City,False,0,2,H,0,0.3032731223685997
2019-2020,199,2019-12-29,Man City,Sheffield United,True,2,0,H,3,2.570691294309385
2019-2020,200,2020-01-01,Chelsea,Brighton,False,1,1,D,1,1.7
2019-2020,200,2020-01-01,Brighton,Chelsea,True,1,1,D,1,1.0399999999999998
2019-2020,201,2020-01-01,Aston Villa,Burnley,False,2,1,A,3,0.8972018969085606
2019-2020,201,2020-01-01,Burnley,Aston Villa,True,1,2,A,0,1.8558251715202971
2019-2020,202,2020-01-01,Leicester,Newcastle,False,3,0,A,3,1.9429897643418235
2019-2020,202,2020-01-01,Newcastle,Leicester,True,0,3,A,0,0.810045227326827
2019-2020,203,2020-01-01,Tottenham,Southampton,False,0,1,H,0,1.6097560975609755
2019-2020,203,2020-01-01,Southampton,Tottenham,True,1,0,H,3,1.121951219512195
2019-2020,204,2020-01-01,Wolves,Watford,False,1,2,H,0,1.5048154093097914
2019-2020,204,2020-01-01,Watford,Wolves,True,2,1,H,3,1.2182985553772068
2019-2020,205,2020-01-01,Everton,Man City,False,1,2,H,0,0.43065693430656937
2019-2020,205,2020-01-01,Man City,Everton,True,2,1,H,3,2.423357664233577
2019-2020,206,2020-01-01,Crystal Palace,Norwich,False,1,1,D,1,1.309403437815976
2019-2020,206,2020-01-01,Norwich,Crystal Palace,True,1,1,D,1,1.412537917087968
2019-2020,207,2020-01-01,Bournemouth,West Ham,False,0,4,H,0,1.0
2019-2020,207,2020-01-01,West Ham,Bournemouth,True,4,0,H,3,1.7475083056478407
2019-2020,208,2020-01-01,Man United,Arsenal,False,0,2,H,0,1.3529830387854347
2019-2020,208,2020-01-01,Arsenal,Man United,True,2,0,H,3,1.3828727315858145
2019-2020,209,2020-01-02,Sheffield United,Liverpool,False,0,2,H,0,0.3614457831325302
2019-2020,209,2020-01-02,Liverpool,Sheffield United,True,2,0,H,3,2.493975903614458
2019-2020,210,2020-01-10,West Ham,Sheffield United,False,0,1,H,0,0.9878701391366393
2019-2020,210,2020-01-10,Sheffield United,West Ham,True,1,0,H,3,1.7338565822333216
2019-2020,211,2020-01-11,Arsenal,Crystal Palace,False,1,1,D,1,1.821322803553801
2019-2020,211,2020-01-11,Crystal Palace,Arsenal,True,1,1,D,1,0.9358341559723594
2019-2020,212,2020-01-11,Burnley,Chelsea,False,0,3,H,0,0.431266846361186
2019-2020,212,2020-01-11,Chelsea,Burnley,True,3,0,H,3,2.3962264150943398
2019-2020,213,2020-01-11,Brighton,Everton,False,0,1,H,0,0.9615254809314884
2019-2020,213,2020-01-11,Everton,Brighton,True,1,0,H,3,1.7887276409044885
2019-2020,214,2020-01-11,Southampton,Leicester,False,2,1,A,3,0.7526881720430108
2019-2020,214,2020-01-11,Leicester,Southampton,True,1,2,A,0,2.0107526881720426
2019-2020,215,2020-01-11,Norwich,Man United,False,0,4,H,0,0.5126564673157163
2019-2020,215,2020-01-11,Man United,Norwich,True,4,0,H,3,2.3076495132127954
2019-2020,216,2020-01-11,Newcastle,Wolves,False,1,1,D,1,0.5925925925925926
2019-2020,216,2020-01-11,Wolves,Newcastle,True,1,1,D,1,2.1957671957671954
2019-2020,217,2020-01-11,Liverpool,Tottenham,False,1,0,A,3,1.930860972152255
2019-2020,217,2020-01-11,Tottenham,Liverpool,True,0,1,A,0,0.8503520507984115
2019-2020,218,2020-01-12,Watford,Bournemouth,False,3,0,A,3,1.336597307221542
2019-2020,218,2020-01-12,Bournemouth,Watford,True,0,3,A,0,1.376988984088127
2019-2020,219,2020-01-12,Man City,Aston Villa,False,6,1,A,3,2.5589190785587714
2019-2020,219,2020-01-12,Aston Villa,Man City,True,1,6,A,0,0.3297401063201417
2019-2020,220,2020-01-18,Tottenham,Watford,False,0,0,D,1,1.5738798856053384
2019-2020,220,2020-01-18,Watford,Tottenham,True,0,0,D,1,1.1534795042897998
2019-2020,221,2020-01-18,Sheffield United,Arsenal,False,1,1,D,1,0.9198668434114399
2019-2020,221,2020-01-18,Arsenal,Sheffield United,True,1,1,D,1,1.8168797902983065
2019-2020,222,2020-01-18,Aston Villa,Brighton,False,1,1,D,1,0.8076702919290211
2019-2020,222,2020-01-18,Brighton,Aston Villa,True,1,1,D,1,1.954779622209502
2019-2020,223,2020-01-18,Crystal Palace,Man City,False,2,2,D,1,0.2363636363636364
2019-2020,223,2020-01-18,Man City,Crystal Palace,True,2,2,D,1,2.6772727272727272
2019-2020,224,2020-01-18,Bournemouth,Norwich,False,0,1,H,0,1.1534795042897998
2019-2020,224,2020-01-18,Norwich,Bournemouth,True,1,0,H,3,1.5738798856053384
2019-2020,225,2020-01-18,Wolves,Southampton,False,3,2,A,3,1.2394366197183098
2019-2020,225,2020-01-18,Southampton,Wolves,True,2,3,A,0,1.4788732394366197
2019-2020,226,2020-01-18,Everton,West Ham,False,1,1,D,1,1.4741685757168814
2019-2020,226,2020-01-18,West Ham,Everton,True,1,1,D,1,1.2543644837664905
2019-2020,227,2020-01-18,Chelsea,Newcastle,False,0,1,H,0,2.105263157894737
2019-2020,227,2020-01-18,Newcastle,Chelsea,True,1,0,H,3,0.6842105263157895
2019-2020,228,2020-01-19,Leicester,Burnley,False,1,2,H,0,1.8255731871234757
2019-2020,228,2020-01-19,Burnley,Leicester,True,2,1,H,3,0.9190140504578728
2019-2020,229,2020-01-19,Man United,Liverpool,False,0,2,H,0,0.5381539486837722
2019-2020,229,2020-01-19,Liverpool,Man United,True,2,0,H,3,2.2805731422859052
2019-2020,230,2020-01-21,Watford,Aston Villa,False,1,2,H,0,1.436893203883495
2019-2020,230,2020-01-21,Aston Villa,Watford,True,2,1,H,3,1.29126213592233
2019-2020,231,2020-01-21,Brighton,Bournemouth,False,1,3,H,0,1.4453114114532535
2019-2020,231,2020-01-21,Bournemouth,Brighton,True,3,1,H,3,1.2747666155775395
2019-2020,232,2020-01-21,Southampton,Crystal Palace,False,2,0,A,3,1.3532608695652175
2019-2020,232,2020-01-21,Crystal Palace,Southampton,True,0,2,A,0,1.3532608695652175
2019-2020,233,2020-01-21,Newcastle,Everton,False,2,2,D,1,0.7046329648490871
2019-2020,233,2020-01-21,Everton,Newcastle,True,2,2,D,1,2.064339833561048
2019-2020,234,2020-01-21,Man City,Sheffield United,False,1,0,A,3,2.2162162162162162
2019-2020,234,2020-01-21,Sheffield United,Man City,True,0,1,A,0,0.5945945945945945
2019-2020,235,2020-01-21,Arsenal,Chelsea,False,2,2,D,1,0.8708044252765796
2019-2020,235,2020-01-21,Chelsea,Arsenal,True,2,2,D,1,1.8873054565910365
2019-2020,236,2020-01-22,West Ham,Leicester,False,1,4,H,0,0.6953397040557713
2019-2020,236,2020-01-22,Leicester,West Ham,True,4,1,H,3,2.084963706985059
2019-2020,237,2020-01-22,Norwich,Tottenham,False,1,2,H,0,0.5727272727272728
2019-2020,237,2020-01-22,Tottenham,Norwich,True,2,1,H,3,2.2363636363636363
2019-2020,238,2020-01-22,Burnley,Man United,False,2,0,A,3,0.5145646867371847
2019-2020,238,2020-01-22,Man United,Burnley,True,0,2,A,0,2.2862489829129373
2019-2020,239,2020-01-23,Liverpool,Wolves,False,2,1,A,3,2.0095767686129133
2019-2020,239,2020-01-23,Wolves,Liverpool,True,1,2,A,0,0.7417361754711154
2019-2020,240,2020-01-29,Liverpool,West Ham,False,2,0,A,3,2.318418234664219
2019-2020,240,2020-01-29,West Ham,Liverpool,True,0,2,A,0,0.508643108459538
2019-2020,241,2020-02-01,Chelsea,Leicester,False,2,2,D,1,1.325088339222615
2019-2020,241,2020-02-01,Leicester,Chelsea,True,2,2,D,1,1.409893992932862
2019-2020,242,2020-02-01,Aston Villa,Bournemouth,False,1,2,H,0,1.1228668941979523
2019-2020,242,2020-02-01,Bournemouth,Aston Villa,True,2,1,H,3,1.614334470989761
2019-2020,243,2020-02-01,Sheffield United,Crystal Palace,False,1,0,A,3,1.4567901234567904
2019-2020,243,2020-02-01,Crystal Palace,Sheffield United,True,0,1,A,0,1.2345679012345678
2019-2020,244,2020-02-01,Southampton,Liverpool,False,0,4,H,0,0.3968253968253968
2019-2020,244,2020-02-01,Liverpool,Southampton,True,4,0,H,3,2.444444444444444
2019-2020,245,2020-02-01,Norwich,Newcastle,False,0,0,D,1,1.1440677966101696
2019-2020,245,2020-02-01,Newcastle,Norwich,True,0,0,D,1,1.5762711864406778
2019-2020,246,2020-02-01,Everton,Watford,False,3,2,A,3,1.3812886142983227
2019-2020,246,2020-02-01,Watford,Everton,True,2,3,A,0,1.3296557811120917
2019-2020,247,2020-02-01,Brighton,West Ham,False,3,3,D,1,1.3259423503325944
2019-2020,247,2020-02-01,West Ham,Brighton,True,3,3,D,1,1.385809312638581
2019-2020,248,2020-02-01,Wolves,Man United,False,0,0,D,1,1.1374339259971167
2019-2020,248,2020-02-01,Man United,Wolves,True,0,0,D,1,1.5684766938971646
2019-2020,249,2020-02-02,Arsenal,Burnley,False,0,0,D,1,1.6842105263157894
2019-2020,249,2020-02-02,Burnley,Arsenal,True,0,0,D,1,1.0526315789473684
2019-2020,250,2020-02-02,Man City,Tottenham,False,0,2,H,0,2.0689274409245946
2019-2020,250,2020-02-02,Tottenham,Man City,True,2,0,H,3,0.7245846931514244
2019-2020,251,2020-02-08,Crystal Palace,Everton,False,1,3,H,0,0.726165171859609
2019-2020,251,2020-02-08,Everton,Crystal Palace,True,3,1,H,3,2.0234330447405253
2019-2020,252,2020-02-08,Watford,Brighton,False,1,1,D,1,1.0757238307349668
2019-2020,252,2020-02-08,Brighton,Watford,True,1,1,D,1,1.6436525612472164
2019-2020,253,2020-02-09,Bournemouth,Sheffield United,False,1,2,H,0,0.7584826481875153
2019-2020,253,2020-02-09,Sheffield United,Bournemouth,True,2,1,H,3,1.9779961900554923
2019-2020,254,2020-02-14,Leicester,Wolves,False,0,0,D,1,1.2823345115681233
2019-2020,254,2020-02-14,Wolves,Leicester,True,0,0,D,1,1.4294665809768636
2019-2020,255,2020-02-15,Burnley,Southampton,False,2,1,A,3,0.8561151079136691
2019-2020,255,2020-02-15,Southampton,Burnley,True,1,2,A,0,1.8920863309352518
2019-2020,256,2020-02-15,Liverpool,Norwich,False,1,0,A,3,2.43598615916955
2019-2020,256,2020-02-15,Norwich,Liverpool,True,0,1,A,0,0.4117647058823529
2019-2020,257,2020-02-16,Tottenham,Aston Villa,False,3,2,A,3,1.788727640904489
2019-2020,257,2020-02-16,Aston Villa,Tottenham,True,2,3,A,0,0.9615254809314885
2019-2020,258,2020-02-16,Newcastle,Arsenal,False,0,4,H,0,0.5577439570277529
2019-2020,258,2020-02-16,Arsenal,Newcastle,True,4,0,H,3,2.241718889883617
2019-2020,259,2020-02-17,Man United,Chelsea,False,2,0,A,3,0.9083469721767596
2019-2020,259,2020-02-17,Chelsea,Man United,True,0,2,A,0,1.8191489361702131
2019-2020,260,2020-02-19,West Ham,Man City,False,0,2,H,0,0.2665550789831573
2019-2020,260,2020-02-19,Man City,West Ham,True,2,0,H,3,2.633852913484674
2019-2020,261,2020-02-22,Tottenham,Chelsea,False,1,2,H,0,0.8700183936235437
2019-2020,261,2020-02-22,Chelsea,Tottenham,True,2,1,H,3,1.8927038626609445
2019-2020,262,2020-02-22,Bournemouth,Burnley,False,0,3,H,0,1.0613154960981048
2019-2020,262,2020-02-22,Burnley,Bournemouth,True,3,0,H,3,1.649944258639911
2019-2020,263,2020-02-22,Newcastle,Crystal Palace,False,0,1,H,0,0.9649484536082473
2019-2020,263,2020-02-22,Crystal Palace,Newcastle,True,1,0,H,3,1.7536082474226804
2019-2020,264,2020-02-22,Brighton,Sheffield United,False,1,1,D,1,0.9649484536082473
2019-2020,264,2020-02-22,Sheffield United,Brighton,True,1,1,D,1,1.7536082474226804
2019-2020,265,2020-02-22,Aston Villa,Southampton,False,0,2,H,0,0.7898247403282678
2019-2020,265,2020-02-22,Southampton,Aston Villa,True,2,0,H,3,1.9906575441830532
2019-2020,266,2020-02-22,Man City,Leicester,False,1,0,A,3,1.9100623330365094
2019-2020,266,2020-02-22,Leicester,Man City,True,0,1,A,0,0.86286731967943
2019-2020,267,2020-02-23,Watford,Man United,False,0,3,H,0,0.7217125382262997
2019-2020,267,2020-02-23,Man United,Watford,True,3,0,H,3,2.0336391437308867
2019-2020,268,2020-02-23,Norwich,Wolves,False,0,3,H,0,0.6363636363636365
2019-2020,268,2020-02-23,Wolves,Norwich,True,3,0,H,3,2.1363636363636367
2019-2020,269,2020-02-23,Everton,Arsenal,False,2,3,H,0,1.0386819484240686
2019-2020,269,2020-02-23,Arsenal,Everton,True,3,2,H,3,1.6962750716332378
2019-2020,270,2020-02-24,West Ham,Liverpool,False,2,3,H,0,0.30842650668121074
2019-2020,270,2020-02-24,Liverpool,West Ham,True,3,2,H,3,2.572947913826016
2019-2020,271,2020-02-28,Leicester,Norwich,False,0,1,H,0,1.8822234486522018
2019-2020,271,2020-02-28,Norwich,Leicester,True,1,0,H,3,0.8868618343947464
2019-2020,272,2020-02-29,Crystal Palace,Brighton,False,1,0,A,3,1.023781212841855
2019-2020,272,2020-02-29,Brighton,Crystal Palace,True,0,1,A,0,1.6837098692033294
2019-2020,273,2020-02-29,Chelsea,Bournemouth,False,2,2,D,1,1.902552204176334
2019-2020,273,2020-02-29,Bournemouth,Chelsea,True,2,2,D,1,0.848027842227378
2019-2020,274,2020-02-29,Burnley,Newcastle,False,0,0,D,1,1.2935653581545934
2019-2020,274,2020-02-29,Newcastle,Burnley,True,0,0,D,1,1.3989477944152164
2019-2020,275,2020-02-29,Southampton,West Ham,False,1,3,H,0,1.4005563282336577
2019-2020,275,2020-02-29,West Ham,Southampton,True,3,1,H,3,1.3361812040532484
2019-2020,276,2020-02-29,Liverpool,Watford,False,0,3,H,0,2.241718889883617
2019-2020,276,2020-02-29,Watford,Liverpool,True,3,0,H,3,0.5577439570277529
2019-2020,277,2020-03-01,Man United,Everton,False,1,1,D,1,1.275201612903226
2019-2020,277,2020-03-01,Everton,Man United,True,1,1,D,1,1.432459677419355
2019-2020,278,2020-03-01,Wolves,Tottenham,False,3,2,A,3,1.2452601855586931
2019-2020,278,2020-03-01,Tottenham,Wolves,True,2,3,A,0,1.4582492940701897
2019-2020,279,2020-03-07,Bournemouth,Liverpool,False,1,2,H,0,0.3661464585834333
2019-2020,279,2020-03-07,Liverpool,Bournemouth,True,2,1,H,3,2.487394957983193
2019-2020,280,2020-03-07,West Ham,Arsenal,False,0,1,H,0,0.7387212842513147
2019-2020,280,2020-03-07,Arsenal,West Ham,True,1,0,H,3,2.0440077497924163
2019-2020,281,2020-03-07,Watford,Crystal Palace,False,0,1,H,0,1.283470907992752
2019-2020,281,2020-03-07,Crystal Palace,Watford,True,1,0,H,3,1.4187638413529293
2019-2020,282,2020-03-07,Norwich,Sheffield United,False,0,1,H,0,0.7532729103726081
2019-2020,282,2020-03-07,Sheffield United,Norwich,True,1,0,H,3,1.9919436052366561
2019-2020,283,2020-03-07,Newcastle,Southampton,False,1,0,A,3,0.7724619653621664
2019-2020,283,2020-03-07,Southampton,Newcastle,True,0,1,A,0,1.9964596689312029
2019-2020,284,2020-03-07,Brighton,Wolves,False,0,0,D,1,0.7400787640109058
2019-2020,284,2020-03-07,Wolves,Brighton,True,0,0,D,1,2.0160557406846404
2019-2020,285,2020-03-07,Tottenham,Burnley,False,1,1,D,1,1.3724725943970766
2019-2020,285,2020-03-07,Burnley,Tottenham,True,1,1,D,1,1.3403166869671133
2019-2020,286,2020-03-08,Everton,Chelsea,False,0,4,H,0,0.9244186046511628
2019-2020,286,2020-03-08,Chelsea,Everton,True,4,0,H,3,1.8313953488372094
2019-2020,287,2020-03-08,Man City,Man United,False,0,2,H,0,1.9943681994641589
2019-2020,287,2020-03-08,Man United,Man City,True,2,0,H,3,0.7869211001148231
2019-2020,288,2020-03-09,Aston Villa,Leicester,False,0,4,H,0,0.5381539486837722
2019-2020,288,2020-03-09,Leicester,Aston Villa,True,4,0,H,3,2.2805731422859052
2019-2020,289,2020-06-17,Sheffield United,Aston Villa,False,0,0,D,1,1.5483870967741933
2019-2020,289,2020-06-17,Aston Villa,Sheffield United,True,0,0,D,1,1.17178390983288
2019-2020,290,2020-06-17,Arsenal,Man City,False,0,3,H,0,0.5575244644274002
2019-2020,290,2020-06-17,Man City,Arsenal,True,3,0,H,3,2.262628934144406
2019-2020,291,2020-06-19,Southampton,Norwich,False,3,0,A,3,1.436893203883495
2019-2020,291,2020-06-19,Norwich,Southampton,True,0,3,A,0,1.29126213592233
2019-2020,292,2020-06-19,Man United,Tottenham,False,1,1,D,1,1.4865184484389782
2019-2020,292,2020-06-19,Tottenham,Man United,True,1,1,D,1,1.2332071901608326
2019-2020,293,2020-06-20,Leicester,Watford,False,1,1,D,1,1.6637819922666177
2019-2020,293,2020-06-20,Watford,Leicester,True,1,1,D,1,1.0644448536181181
2019-2020,294,2020-06-20,Arsenal,Brighton,False,1,2,H,0,1.4954327449302476
2019-2020,294,2020-06-20,Brighton,Arsenal,True,2,1,H,3,1.2121435252442836
2019-2020,295,2020-06-20,Wolves,West Ham,False,2,0,A,3,1.6436525612472164
2019-2020,295,2020-06-20,West Ham,Wolves,True,0,2,A,0,1.0757238307349668
2019-2020,296,2020-06-20,Crystal Palace,Bournemouth,False,2,0,A,3,1.2452601855586931
2019-2020,296,2020-06-20,Bournemouth,Crystal Palace,True,0,2,A,0,1.4582492940701897
2019-2020,297,2020-06-21,Sheffield United,Newcastle,False,0,3,H,0,1.5163004961020548
2019-2020,297,2020-06-21,Newcastle,Sheffield United,True,3,0,H,3,1.1757618710134656
2019-2020,298,2020-06-21,Chelsea,Aston Villa,False,2,1,A,3,2.105263157894737
2019-2020,298,2020-06-21,Aston Villa,Chelsea,True,1,2,A,0,0.6842105263157895
2019-2020,299,2020-06-21,Liverpool,Everton,False,0,0,D,1,2.0702267739575713
2019-2020,299,2020-06-21,Everton,Liverpool,True,0,0,D,1,0.7029992684711046
2019-2020,300,2020-06-22,Burnley,Man City,False,0,5,H,0,0.29058561897702
2019-2020,300,2020-06-22,Man City,Burnley,True,5,0,H,3,2.605633802816901
2019-2020,301,2020-06-23,Brighton,Leicester,False,0,0,D,1,0.7357512953367875
2019-2020,301,2020-06-23,Leicester,Brighton,True,0,0,D,1,2.025906735751296
2019-2020,302,2020-06-23,West Ham,Tottenham,False,0,2,H,0,0.8076702919290211
2019-2020,302,2020-06-23,Tottenham,West Ham,True,2,0,H,3,1.954779622209502
2019-2020,303,2020-06-24,Sheffield United,Man United,False,0,3,H,0,0.545615589016829
2019-2020,303,2020-06-24,Man United,Sheffield United,True,3,0,H,3,2.2435783879539417
2019-2020,304,2020-06-24,Aston Villa,Newcastle,False,1,1,D,1,1.1811054488435906
2019-2020,304,2020-06-24,Newcastle,Aston Villa,True,1,1,D,1,1.5303802430419444
2019-2020,305,2020-06-24,Everton,Norwich,False,1,0,A,3,1.7507953340402964
2019-2020,305,2020-06-24,Norwich,Everton,True,0,1,A,0,0.9872746553552492
2019-2020,306,2020-06-24,Bournemouth,Wolves,False,0,1,H,0,0.7063291139240506
2019-2020,306,2020-06-24,Wolves,Bournemouth,True,1,0,H,3,2.0582278481012657
2019-2020,307,2020-06-24,Crystal Palace,Liverpool,False,0,4,H,0,0.3661464585834333
2019-2020,307,2020-06-24,Liverpool,Crystal Palace,True,4,0,H,3,2.487394957983193
2019-2020,308,2020-06-25,Watford,Burnley,False,0,1,H,0,1.4603491271820448
2019-2020,308,2020-06-25,Burnley,Watford,True,1,0,H,3,1.2463840399002493
2019-2020,309,2020-06-25,Arsenal,Southampton,False,2,0,A,3,1.360019137229886
2019-2020,309,2020-06-25,Southampton,Arsenal,True,0,2,A,0,1.3683916753049996
2019-2020,310,2020-06-25,Man City,Chelsea,False,1,2,H,0,1.8157894736842106
2019-2020,310,2020-06-25,Chelsea,Man City,True,2,1,H,3,0.9473684210526315
2019-2020,311,2020-06-27,Wolves,Aston Villa,False,1,0,A,3,1.8738310350293232
2019-2020,311,2020-06-27,Aston Villa,Wolves,True,0,1,A,0,0.8709779679822476
2019-2020,312,2020-06-28,Southampton,Watford,False,3,1,A,3,1.2823345115681233
